Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2811.181403212851
DRG39,OUT035,876.3205797979805
FDU32,OUT049,2202.299020111731
FDY27,OUT049,2736.968429875519
NCP54,OUT013,1936.508247826087
NCZ41,OUT049,2054.21570662021
DRL49,OUT013,1936.508247826087
FDI05,OUT018,1248.2233455555554
FDY56,OUT045,4109.900606217616
DRC13,OUT013,1936.508247826087
NCV29,OUT017,2736.968429875519
FDR24,OUT049,1443.5247018633534
FDZ34,OUT018,3087.5075112820527
FDP37,OUT035,2054.21570662021
FDX08,OUT027,5669.163351428572
FDS57,OUT045,2054.21570662021
NCG18,OUT049,1509.4323129186605
FDK25,OUT018,2346.648786938776
FDH53,OUT049,1248.2233455555554
DRI59,OUT018,3327.9525829268264
FDA52,OUT046,2736.968429875519
FDT20,OUT010,130.33349056603774
FDE36,OUT019,384.48867398374
FDI24,OUT017,2997.4076790419144
FDB28,OUT018,3087.5075112820527
FDV11,OUT017,2736.968429875519
FDP01,OUT046,2539.3942358778613
FDD34,OUT027,4117.3177126315795
FDJ50,OUT027,1378.263185276074
FDZ44,OUT013,1874.4309598591558
DRO59,OUT035,1103.1862133333336
DRB48,OUT045,637.5735090128754
FDR21,OUT018,2736.968429875519
NCE42,OUT010,542.9755395973153
FDO23,OUT046,1364.0491539906102
NCE30,OUT018,3327.9525829268264
FDQ22,OUT035,552.5502107784432
FDY01,OUT045,1874.4309598591558
FDS08,OUT017,2736.968429875519
FDG28,OUT018,3327.9525829268264
FDQ51,OUT018,754.596095726496
FDB05,OUT017,4333.891515923565
FDO56,OUT049,1874.4309598591558
FDE02,OUT018,1248.2233455555554
FDN45,OUT017,3593.1412351254467
FDS09,OUT013,754.596095726496
NCA54,OUT018,3389.2269793548367
FDP09,OUT010,542.9755395973153
FDC53,OUT045,1554.0070756410257
NCM55,OUT017,3087.5075112820527
FDL09,OUT018,2346.648786938776
FDA11,OUT019,230.00859181286538
FDA50,OUT045,1554.0070756410257
FDC23,OUT017,2736.968429875519
FDE22,OUT049,2811.181403212851
FDD23,OUT046,3087.5075112820527
NCA29,OUT049,2997.4076790419144
FDK38,OUT046,2384.015126168225
DRC13,OUT046,2202.299020111731
NCP43,OUT049,2736.968429875519
FDX28,OUT049,1509.4323129186605
FDF08,OUT049,1248.2233455555554
FDZ33,OUT046,2539.3942358778613
FDD10,OUT049,2736.968429875519
FDO58,OUT017,2811.181403212851
FDI50,OUT017,4109.900606217616
FDO58,OUT045,2811.181403212851
FDX08,OUT013,3389.2269793548367
NCK17,OUT010,130.33349056603774
FDF39,OUT035,4105.14011097561
FDU45,OUT010,286.4177705128203
NCJ18,OUT018,1874.4309598591558
DRC27,OUT019,542.9755395973153
DRC25,OUT035,1364.0491539906102
FDU59,OUT035,2384.015126168225
FDU28,OUT035,2880.9695613636372
NCP30,OUT046,637.5735090128754
FDB39,OUT018,876.3205797979805
FDE41,OUT013,1248.2233455555554
DRH11,OUT010,130.33349056603774
FDA58,OUT045,3593.1412351254467
FDU50,OUT046,1874.4309598591558
FDM34,OUT013,1936.508247826087
FDM44,OUT027,2513.0798546666674
FDR39,OUT045,2880.9695613636372
FDM25,OUT045,2736.968429875519
FDQ49,OUT049,2539.3942358778613
DRH25,OUT018,876.3205797979805
FDM09,OUT027,4117.3177126315795
FDL44,OUT019,384.48867398374
NCR42,OUT018,552.5502107784432
DRL59,OUT046,876.3205797979805
FDX43,OUT013,2346.648786938776
DRK47,OUT010,542.9755395973153
FDU48,OUT018,1936.508247826087
FDY12,OUT045,754.596095726496
NCN43,OUT018,1936.508247826087
NCM55,OUT018,3389.2269793548367
FDQ21,OUT027,3175.3359881578954
FDX13,OUT035,4105.14011097561
NCK30,OUT027,5669.163351428572
FDG20,OUT049,2736.968429875519
DRG27,OUT017,637.5735090128754
FDY14,OUT018,3327.9525829268264
FDP59,OUT035,1722.3316111731858
FDU60,OUT017,2811.181403212851
NCC18,OUT019,384.48867398374
DRJ39,OUT017,3753.0000993630556
FDS07,OUT049,1874.4309598591558
FDM08,OUT027,5669.163351428572
FDP51,OUT045,2054.21570662021
FDU16,OUT035,1364.0491539906102
FDH12,OUT013,1722.3316111731858
DRE48,OUT010,542.9755395973153
NCL42,OUT027,5669.163351428572
FDR21,OUT045,2736.968429875519
NCW29,OUT035,2202.299020111731
FDO11,OUT013,4333.891515923565
NCM31,OUT049,2054.21570662021
FDV35,OUT019,384.48867398374
FDF58,OUT017,876.3205797979805
NCE43,OUT049,2811.181403212851
FDA02,OUT035,2539.3942358778613
DRL37,OUT010,130.33349056603774
FDR24,OUT018,1248.2233455555554
FDW59,OUT049,1248.2233455555554
FDS22,OUT049,637.5735090128754
FDW24,OUT017,754.596095726496
FDU24,OUT035,1554.0070756410257
FDA21,OUT027,5669.163351428572
FDH58,OUT027,3175.3359881578954
FDW36,OUT018,1509.4323129186605
FDI45,OUT027,4117.3177126315795
FDU01,OUT018,2880.9695613636372
FDF35,OUT027,3175.3359881578954
FDU43,OUT019,542.9755395973153
FDE24,OUT019,384.48867398374
FDK50,OUT049,2384.015126168225
FDG31,OUT045,1103.1862133333336
FDC60,OUT045,1443.5247018633534
FDL36,OUT013,1443.5247018633534
FDP21,OUT013,3087.5075112820527
FDW16,OUT045,1443.5247018633534
FDX02,OUT017,3753.0000993630556
FDQ58,OUT027,4117.3177126315795
FDT51,OUT046,1722.3316111731858
FDD59,OUT049,1248.2233455555554
NCM42,OUT018,1509.4323129186605
FDA57,OUT018,637.5735090128754
FDZ48,OUT035,1722.3316111731858
FDE46,OUT045,2539.3942358778613
NCZ30,OUT019,286.4177705128203
FDB56,OUT017,3087.5075112820527
FDA25,OUT027,2513.0798546666674
FDD20,OUT013,1936.508247826087
FDL25,OUT013,1248.2233455555554
NCO18,OUT049,2736.968429875519
FDJ45,OUT017,552.5502107784432
FDR12,OUT035,2811.181403212851
NCF19,OUT010,130.33349056603774
FDK25,OUT046,2811.181403212851
NCR17,OUT046,1874.4309598591558
FDC52,OUT046,2539.3942358778613
NCA54,OUT017,3389.2269793548367
FDR45,OUT010,542.9755395973153
NCM19,OUT049,1874.4309598591558
FDF39,OUT027,5669.163351428572
FDX23,OUT049,1509.4323129186605
FDD58,OUT027,2513.0798546666674
FDX28,OUT013,1722.3316111731858
NCD31,OUT013,2346.648786938776
FDU57,OUT018,2346.648786938776
FDI27,OUT046,754.596095726496
NCM42,OUT046,1722.3316111731858
FDD32,OUT027,2513.0798546666674
FDI34,OUT013,3593.1412351254467
NCM29,OUT049,2202.299020111731
FDG46,OUT018,1874.4309598591558
DRC01,OUT010,130.33349056603774
FDB15,OUT027,5669.163351428572
NCA17,OUT027,4117.3177126315795
FDF10,OUT046,2539.3942358778613
FDR26,OUT027,5669.163351428572
FDI02,OUT049,1509.4323129186605
NCM54,OUT010,286.4177705128203
FDF14,OUT013,2346.648786938776
FDJ33,OUT010,286.4177705128203
FDM20,OUT035,4109.900606217616
FDC03,OUT027,5669.163351428572
NCX05,OUT046,1874.4309598591558
NCM41,OUT027,2513.0798546666674
NCU29,OUT010,384.48867398374
FDQ59,OUT017,1364.0491539906102
FDH46,OUT010,230.00859181286538
FDH09,OUT013,754.596095726496
NCD06,OUT045,754.596095726496
FDC15,OUT035,2539.3942358778613
DRD37,OUT027,1378.263185276074
FDT28,OUT027,4117.3177126315795
FDR28,OUT027,4117.3177126315795
FDT38,OUT017,1364.0491539906102
FDV34,OUT027,1378.263185276074
FDY52,OUT035,876.3205797979805
FDB34,OUT013,1248.2233455555554
DRL23,OUT018,1509.4323129186605
DRB24,OUT046,2384.015126168225
FDJ50,OUT046,876.3205797979805
FDQ49,OUT035,2539.3942358778613
FDP20,OUT035,2054.21570662021
FDV19,OUT027,4117.3177126315795
NCR54,OUT045,3087.5075112820527
FDO09,OUT010,542.9755395973153
FDS57,OUT018,1936.508247826087
FDN10,OUT049,1874.4309598591558
FDV23,OUT049,2054.21570662021
FDY28,OUT049,3593.1412351254467
DRG51,OUT013,2346.648786938776
FDD45,OUT019,230.00859181286538
NCL18,OUT027,5669.163351428572
NCM29,OUT013,1936.508247826087
FDF17,OUT027,5669.163351428572
FDE22,OUT017,2811.181403212851
FDQ22,OUT017,552.5502107784432
FDS01,OUT013,2736.968429875519
FDW35,OUT027,1378.263185276074
FDJ33,OUT046,2054.21570662021
NCF54,OUT035,2997.4076790419144
FDE09,OUT013,1722.3316111731858
NCE06,OUT045,2384.015126168225
DRH49,OUT049,1248.2233455555554
FDY43,OUT045,2811.181403212851
NCT05,OUT017,4105.14011097561
FDZ34,OUT045,3087.5075112820527
FDL38,OUT017,1443.5247018633534
FDZ31,OUT017,3087.5075112820527
FDR14,OUT035,876.3205797979805
NCN54,OUT049,1443.5247018633534
NCC42,OUT027,3175.3359881578954
FDK08,OUT017,1554.0070756410257
FDP59,OUT013,1722.3316111731858
FDV22,OUT035,2811.181403212851
FDD33,OUT035,3593.1412351254467
DRE60,OUT027,5669.163351428572
FDK52,OUT046,3593.1412351254467
FDA02,OUT017,2539.3942358778613
FDM56,OUT049,1509.4323129186605
FDE57,OUT035,2202.299020111731
FDM32,OUT045,1364.0491539906102
NCQ30,OUT027,3175.3359881578954
FDQ27,OUT027,2513.0798546666674
FDT60,OUT027,3175.3359881578954
FDU43,OUT049,4109.900606217616
NCO55,OUT035,1722.3316111731858
FDG02,OUT045,3087.5075112820527
FDJ28,OUT013,3087.5075112820527
FDP40,OUT045,1722.3316111731858
FDJ38,OUT045,3087.5075112820527
NCC54,OUT017,3593.1412351254467
NCZ41,OUT046,2054.21570662021
FDK38,OUT019,384.48867398374
FDU52,OUT013,2346.648786938776
FDC40,OUT046,1103.1862133333336
NCR30,OUT017,1103.1862133333336
NCN18,OUT017,1722.3316111731858
FDB50,OUT035,1443.5247018633534
FDG04,OUT013,3087.5075112820527
FDR26,OUT035,2736.968429875519
NCT17,OUT018,3087.5075112820527
FDX35,OUT027,5669.163351428572
FDS12,OUT046,2054.21570662021
NCZ29,OUT027,3175.3359881578954
FDB38,OUT010,384.48867398374
FDP12,OUT013,552.5502107784432
FDP22,OUT046,754.596095726496
FDS26,OUT018,3327.9525829268264
FDR52,OUT046,3087.5075112820527
DRJ13,OUT046,2811.181403212851
FDU48,OUT027,3175.3359881578954
FDE29,OUT035,876.3205797979805
NCT29,OUT049,2054.21570662021
DRK37,OUT018,3087.5075112820527
FDK55,OUT046,1443.5247018633534
FDR07,OUT046,1554.0070756410257
FDO21,OUT027,5669.163351428572
FDK46,OUT049,4105.14011097561
FDB12,OUT045,1722.3316111731858
FDT31,OUT027,5669.163351428572
FDJ33,OUT045,2054.21570662021
FDC26,OUT027,3175.3359881578954
NCQ02,OUT045,3087.5075112820527
FDP08,OUT010,542.9755395973153
FDB11,OUT027,5669.163351428572
FDV55,OUT013,2346.648786938776
FDW20,OUT049,2202.299020111731
NCJ18,OUT019,286.4177705128203
FDC41,OUT018,1103.1862133333336
FDE14,OUT027,2513.0798546666674
FDG35,OUT013,2736.968429875519
FDF45,OUT035,876.3205797979805
FDS19,OUT027,2513.0798546666674
FDS58,OUT019,384.48867398374
FDA26,OUT017,3593.1412351254467
FDM32,OUT049,1248.2233455555554
FDL45,OUT046,2202.299020111731
FDZ55,OUT049,2384.015126168225
FDY37,OUT049,2202.299020111731
FDO46,OUT046,3087.5075112820527
FDQ60,OUT046,2054.21570662021
FDA19,OUT018,1936.508247826087
FDL15,OUT046,2539.3942358778613
FDM10,OUT018,3327.9525829268264
NCL05,OUT017,637.5735090128754
DRK49,OUT010,130.33349056603774
NCE18,OUT027,5669.163351428572
FDG40,OUT049,552.5502107784432
DRI59,OUT045,3753.0000993630556
FDK28,OUT035,4333.891515923565
NCD06,OUT019,130.33349056603774
FDO11,OUT019,542.9755395973153
FDK27,OUT046,1874.4309598591558
FDT43,OUT027,1378.263185276074
FDD38,OUT018,1509.4323129186605
FDA16,OUT049,3753.0000993630556
FDL14,OUT027,4117.3177126315795
NCM17,OUT049,637.5735090128754
FDD20,OUT045,2202.299020111731
FDA40,OUT045,1364.0491539906102
FDL43,OUT045,1443.5247018633534
FDV15,OUT045,1722.3316111731858
FDE52,OUT046,1364.0491539906102
NCL17,OUT010,384.48867398374
NCJ31,OUT045,3593.1412351254467
FDR60,OUT045,1364.0491539906102
NCA18,OUT035,1874.4309598591558
FDS21,OUT027,1378.263185276074
FDW09,OUT035,1364.0491539906102
FDL26,OUT035,2539.3942358778613
FDS47,OUT018,1248.2233455555554
FDC39,OUT046,3593.1412351254467
FDT51,OUT035,1722.3316111731858
FDK40,OUT035,4105.14011097561
NCG19,OUT045,3593.1412351254467
FDZ07,OUT046,876.3205797979805
FDF08,OUT027,2513.0798546666674
FDO04,OUT013,876.3205797979805
FDK41,OUT018,1443.5247018633534
FDP15,OUT049,4105.14011097561
NCD43,OUT018,1509.4323129186605
NCP18,OUT013,2346.648786938776
FDZ51,OUT046,1364.0491539906102
DRH13,OUT035,1722.3316111731858
FDF38,OUT045,637.5735090128754
NCI43,OUT045,754.596095726496
FDM38,OUT027,1378.263185276074
FDS03,OUT013,1103.1862133333336
DRJ47,OUT017,2997.4076790419144
FDT50,OUT010,230.00859181286538
FDV02,OUT046,2997.4076790419144
NCG18,OUT017,1722.3316111731858
FDW52,OUT046,2811.181403212851
FDS40,OUT035,552.5502107784432
FDN31,OUT017,3087.5075112820527
FDA37,OUT045,2054.21570662021
FDA15,OUT046,4333.891515923565
FDL39,OUT046,3389.2269793548367
FDJ53,OUT045,2054.21570662021
FDX22,OUT013,3753.0000993630556
NCZ42,OUT045,4109.900606217616
FDD56,OUT027,4117.3177126315795
FDD40,OUT017,2880.9695613636372
FDS50,OUT013,3753.0000993630556
NCN14,OUT013,2880.9695613636372
FDT15,OUT013,3389.2269793548367
NCS18,OUT027,3175.3359881578954
NCO26,OUT010,286.4177705128203
FDF58,OUT018,876.3205797979805
NCB19,OUT013,1443.5247018633534
FDH26,OUT017,2202.299020111731
DRB24,OUT027,4117.3177126315795
FDA49,OUT018,1443.5247018633534
FDB32,OUT045,1554.0070756410257
FDI36,OUT017,3087.5075112820527
NCA17,OUT010,384.48867398374
FDH22,OUT013,1936.508247826087
NCM26,OUT018,2346.648786938776
FDT15,OUT027,5669.163351428572
FDB16,OUT018,1248.2233455555554
NCP54,OUT027,3175.3359881578954
FDJ36,OUT013,1722.3316111731858
FDO28,OUT045,2054.21570662021
FDU09,OUT013,876.3205797979805
FDF29,OUT017,2202.299020111731
FDY08,OUT013,1936.508247826087
DRJ59,OUT018,552.5502107784432
FDT23,OUT027,2513.0798546666674
FDU15,OUT018,552.5502107784432
FDT47,OUT013,1554.0070756410257
FDI53,OUT019,384.48867398374
FDR59,OUT018,3327.9525829268264
FDD53,OUT035,637.5735090128754
FDY51,OUT017,3593.1412351254467
FDT04,OUT049,637.5735090128754
FDU51,OUT049,2736.968429875519
FDG14,OUT035,2539.3942358778613
NCU06,OUT045,3593.1412351254467
DRG25,OUT046,3087.5075112820527
DRH49,OUT035,1364.0491539906102
FDN15,OUT035,2202.299020111731
FDL43,OUT018,1103.1862133333336
NCT18,OUT049,3389.2269793548367
NCB31,OUT013,4333.891515923565
FDK57,OUT035,1874.4309598591558
FDY04,OUT019,384.48867398374
NCP54,OUT046,2202.299020111731
FDF41,OUT013,3593.1412351254467
FDM01,OUT045,1722.3316111731858
FDW03,OUT045,1722.3316111731858
FDF28,OUT045,2202.299020111731
FDY37,OUT017,2202.299020111731
FDQ03,OUT017,3593.1412351254467
FDP51,OUT027,3175.3359881578954
FDJ40,OUT017,1722.3316111731858
FDC32,OUT049,1443.5247018633534
DRI49,OUT027,2513.0798546666674
NCW54,OUT017,876.3205797979805
FDF09,OUT017,552.5502107784432
FDP45,OUT018,3327.9525829268264
DRJ23,OUT018,2880.9695613636372
FDS59,OUT017,1722.3316111731858
FDY08,OUT046,2054.21570662021
FDX16,OUT049,2539.3942358778613
FDY16,OUT018,2880.9695613636372
FDK32,OUT035,2539.3942358778613
FDQ22,OUT013,637.5735090128754
NCC31,OUT018,2346.648786938776
FDG58,OUT049,2539.3942358778613
DRF48,OUT013,3087.5075112820527
DRH36,OUT049,1103.1862133333336
NCR30,OUT035,1103.1862133333336
FDB03,OUT019,542.9755395973153
FDZ28,OUT027,3175.3359881578954
FDR35,OUT017,3087.5075112820527
DRD15,OUT027,5669.163351428572
FDJ33,OUT019,286.4177705128203
FDA56,OUT010,286.4177705128203
FDP56,OUT046,754.596095726496
NCT30,OUT046,754.596095726496
FDK15,OUT017,1722.3316111731858
FDH44,OUT018,2346.648786938776
FDV01,OUT013,2346.648786938776
DRG03,OUT017,2539.3942358778613
FDG50,OUT027,2513.0798546666674
FDR16,OUT010,542.9755395973153
FDZ60,OUT046,1722.3316111731858
DRG03,OUT045,2539.3942358778613
FDS56,OUT018,3327.9525829268264
FDU33,OUT045,754.596095726496
DRD27,OUT035,1554.0070756410257
FDW22,OUT046,3753.0000993630556
DRA24,OUT045,2811.181403212851
FDF38,OUT049,637.5735090128754
FDX48,OUT013,2346.648786938776
FDS58,OUT018,2346.648786938776
FDC32,OUT046,1443.5247018633534
NCQ29,OUT045,4105.14011097561
DRK39,OUT018,1248.2233455555554
NCS38,OUT017,1874.4309598591558
DRO47,OUT013,1722.3316111731858
DRG27,OUT027,1378.263185276074
FDC57,OUT027,5669.163351428572
FDS55,OUT046,2384.015126168225
NCJ06,OUT018,1936.508247826087
FDO01,OUT019,286.4177705128203
NCM55,OUT045,3087.5075112820527
FDC52,OUT049,2539.3942358778613
FDQ15,OUT045,1364.0491539906102
NCT30,OUT027,1378.263185276074
NCR42,OUT027,1378.263185276074
FDD28,OUT035,876.3205797979805
FDQ34,OUT049,1509.4323129186605
FDZ12,OUT027,3175.3359881578954
DRE13,OUT019,230.00859181286538
NCN07,OUT019,286.4177705128203
FDM28,OUT035,3389.2269793548367
FDI10,OUT017,2997.4076790419144
FDQ25,OUT013,2346.648786938776
FDA38,OUT010,542.9755395973153
DRI13,OUT049,3753.0000993630556
FDY20,OUT027,2513.0798546666674
NCZ53,OUT035,3087.5075112820527
NCM31,OUT013,2346.648786938776
DRB01,OUT017,3087.5075112820527
DRF37,OUT046,4105.14011097561
NCF42,OUT049,2736.968429875519
FDF16,OUT018,2346.648786938776
FDB41,OUT013,754.596095726496
FDR34,OUT013,4109.900606217616
FDR15,OUT018,2346.648786938776
NCV42,OUT019,286.4177705128203
FDW51,OUT035,3593.1412351254467
FDU36,OUT017,1554.0070756410257
FDX60,OUT049,1248.2233455555554
FDY03,OUT035,1874.4309598591558
FDW55,OUT045,4109.900606217616
FDT01,OUT010,542.9755395973153
FDG58,OUT013,2346.648786938776
FDK21,OUT017,4333.891515923565
NCS41,OUT019,542.9755395973153
FDS10,OUT045,2880.9695613636372
NCT53,OUT046,2384.015126168225
FDJ28,OUT018,3087.5075112820527
FDX44,OUT045,1443.5247018633534
FDT20,OUT018,637.5735090128754
FDO44,OUT017,1722.3316111731858
NCX17,OUT049,3593.1412351254467
FDY01,OUT017,1874.4309598591558
FDJ12,OUT027,5669.163351428572
DRK35,OUT018,552.5502107784432
FDD47,OUT019,384.48867398374
NCM53,OUT035,1722.3316111731858
FDO45,OUT013,1248.2233455555554
NCM42,OUT010,230.00859181286538
FDE04,OUT046,2736.968429875519
NCI30,OUT027,5669.163351428572
FDZ19,OUT013,2997.4076790419144
FDW57,OUT013,2736.968429875519
FDA25,OUT013,1722.3316111731858
FDT22,OUT046,876.3205797979805
FDP51,OUT013,1874.4309598591558
FDD48,OUT027,3175.3359881578954
FDY39,OUT035,3389.2269793548367
FDO48,OUT010,542.9755395973153
FDD23,OUT027,5669.163351428572
DRN35,OUT027,1378.263185276074
FDT01,OUT035,3593.1412351254467
FDC20,OUT010,130.33349056603774
DRJ35,OUT035,876.3205797979805
FDB32,OUT046,1443.5247018633534
FDL24,OUT046,2997.4076790419144
NCV42,OUT035,1874.4309598591558
FDZ46,OUT046,1722.3316111731858
FDC15,OUT013,2346.648786938776
FDD08,OUT019,130.33349056603774
FDY50,OUT049,1248.2233455555554
FDD36,OUT013,1874.4309598591558
FDG57,OUT027,1378.263185276074
FDL21,OUT018,637.5735090128754
FDN16,OUT027,2513.0798546666674
FDJ09,OUT027,1378.263185276074
FDS01,OUT010,384.48867398374
FDV33,OUT017,4105.14011097561
DRE12,OUT017,1874.4309598591558
FDR07,OUT013,1554.0070756410257
FDP48,OUT010,542.9755395973153
NCB55,OUT035,876.3205797979805
FDQ08,OUT013,876.3205797979805
FDR34,OUT035,4109.900606217616
FDO33,OUT046,1722.3316111731858
FDP13,OUT045,637.5735090128754
FDX12,OUT049,4109.900606217616
NCT06,OUT049,2811.181403212851
FDR16,OUT019,542.9755395973153
FDE36,OUT046,2384.015126168225
FDZ36,OUT049,3389.2269793548367
FDV13,OUT045,1364.0491539906102
NCZ17,OUT035,552.5502107784432
FDU56,OUT045,3389.2269793548367
FDM09,OUT035,2997.4076790419144
FDV02,OUT017,2997.4076790419144
FDS34,OUT018,1874.4309598591558
FDA11,OUT049,1509.4323129186605
FDP09,OUT017,3753.0000993630556
FDB29,OUT027,3175.3359881578954
FDT19,OUT017,2997.4076790419144
DRH15,OUT017,637.5735090128754
FDY38,OUT046,3593.1412351254467
FDF14,OUT027,4117.3177126315795
FDN48,OUT010,230.00859181286538
FDQ12,OUT013,4109.900606217616
NCJ43,OUT045,2997.4076790419144
FDE17,OUT019,384.48867398374
FDB05,OUT035,4333.891515923565
FDH10,OUT045,2880.9695613636372
NCR06,OUT017,637.5735090128754
FDU32,OUT018,1936.508247826087
FDD56,OUT049,2997.4076790419144
FDO36,OUT018,2880.9695613636372
FDH16,OUT010,230.00859181286538
FDX10,OUT018,552.5502107784432
FDZ37,OUT017,1364.0491539906102
FDU31,OUT010,542.9755395973153
DRC49,OUT049,2054.21570662021
FDL15,OUT045,2539.3942358778613
FDN32,OUT019,542.9755395973153
DRH59,OUT027,1378.263185276074
NCU29,OUT049,2384.015126168225
FDR37,OUT019,542.9755395973153
FDS14,OUT018,2346.648786938776
FDU02,OUT027,5669.163351428572
FDJ08,OUT035,3087.5075112820527
NCZ06,OUT045,4333.891515923565
FDO31,OUT049,1443.5247018633534
FDH31,OUT018,1509.4323129186605
FDS58,OUT017,2811.181403212851
NCA53,OUT027,1378.263185276074
FDF50,OUT046,3087.5075112820527
NCW42,OUT049,3753.0000993630556
NCQ17,OUT045,2539.3942358778613
FDK51,OUT018,3327.9525829268264
NCW41,OUT010,384.48867398374
NCR29,OUT017,876.3205797979805
FDB08,OUT019,384.48867398374
FDA40,OUT027,2513.0798546666674
FDL14,OUT018,2346.648786938776
FDB47,OUT046,3593.1412351254467
FDO03,OUT035,4109.900606217616
DRK13,OUT019,542.9755395973153
FDX13,OUT010,542.9755395973153
FDF52,OUT046,3389.2269793548367
FDT11,OUT013,3087.5075112820527
FDB08,OUT013,2346.648786938776
FDQ28,OUT018,2346.648786938776
FDD29,OUT045,4333.891515923565
NCQ29,OUT027,5669.163351428572
NCO02,OUT013,1103.1862133333336
FDR56,OUT010,542.9755395973153
NCM54,OUT049,2054.21570662021
FDP51,OUT035,1874.4309598591558
FDT38,OUT013,1248.2233455555554
FDZ20,OUT018,3327.9525829268264
FDJ53,OUT013,1936.508247826087
FDX13,OUT049,4105.14011097561
FDP58,OUT035,3593.1412351254467
NCK31,OUT019,130.33349056603774
FDA35,OUT018,1936.508247826087
FDV37,OUT018,3087.5075112820527
